city,category,created_at,price,price_per_sqm,total_size,furnished,registration_possible,washing_machine,tv,balcony,garden,terrace
Toplita,Luxury Apartment,2013-03-23 19:30:55,2036.55,22.38,91,,True,True,True,,yes,
Comanesti,Luxury Apartment,2017-03-11 01:50:47,2804.55,,,False,,False,False,,no,
Modelu,Apartment,2016-04-14 13:58:10,881.27,12.24,72,,True,False,True,,,
Dabuleni,Apartment,2017-04-06 05:20:56,694.41,31.56,22,,,True,,,yes,
Afumati,Luxury Apartment,2013-06-03 02:13:34,2694.25,,,,False,True,False,,yes,
Calafat,Luxury Apartment,2016-03-18 14:11:48,3969.41,42.23,94,False,False,,True,,no,
Medgidia,Private Room,2015-05-07 03:21:45,307.76,,,True,,False,True,yes,yes,
Pancota,Luxury Apartment,2016-10-15 09:40:50,4913.55,,,False,,False,True,yes,no,
Dabuleni,Other,2016-11-19 20:24:23,128.24,0.79,163,,,False,,,no,
Calan,Studio,2016-01-13 23:25:10,403.82,,,False,True,,,yes,yes,no
Calarasi,Luxury Apartment,2017-06-25 22:21:01,4335.63,43.79,99,False,False,False,False,,,
Lupeni,Other,2016-08-06 16:37:13,175.3,1.5,117,True,True,,False,no,,
Prejmer,Luxury Apartment,2016-08-01 12:16:38,4957.83,66.1,75,True,,True,,no,no,
Titu,Apartment,2015-07-23 08:12:59,564.19,25.65,22,False,,True,,,no,
Harlau,Luxury Apartment,2017-01-09 14:33:08,4036.41,,,True,True,,True,,,
Oradea,Private Room,2015-10-11 12:04:22,335.94,,,True,True,,True,yes,,
Calan,Apartment,2015-10-25 23:02:35,686.54,,,True,,,False,yes,yes,
Sovata,Luxury Apartment,2015-01-02 08:51:53,4736.61,40.83,116,,,,False,,,
Harlau,Apartment,2016-01-29 10:03:11,819.1,,,True,,True,True,,no,no
Rosiori de Vede,Luxury Apartment,2017-07-31 00:39:19,2436.93,,,,True,True,,,,no
Rosiori de Vede,Apartment,2017-03-29 17:05:59,658.18,9.14,72,True,True,False,,,,
Rosiori de Vede,Shared Room,2015-11-15 17:31:29,279.78,,,,,,True,,,yes
Medgidia,Apartment,2017-06-02 18:14:38,776.27,14.11,55,False,True,True,True,,no,no
Barlad,Apartment,2014-11-18 08:50:25,743.12,,,True,,True,,yes,yes,yes
Mogosoaia,Luxury Apartment,2016-06-23 18:34:14,3527.1,1763.55,2,,False,False,,no,no,
Targu Frumos,Apartment,2016-02-26 18:13:12,791.92,11.0,72,,True,,True,,,
Lupeni,Shared Room,2014-08-04 04:41:22,220.92,,,,True,False,False,,no,
Oradea,Luxury Apartment,2015-11-04 01:30:39,4002.83,37.41,107,True,,False,True,,no,
Modelu,Luxury Apartment,2013-04-27 00:40:54,3053.47,,,,True,True,True,,,yes
Sovata,Luxury Apartment,2015-07-16 14:40:33,1189.0,,,True,,False,,no,,
Oradea,Apartment,2014-09-03 17:03:20,680.76,8.01,85,True,True,,True,,yes,
Iernut,Luxury Apartment,2016-09-21 05:18:16,4172.61,40.91,102,False,,True,,no,,
Prejmer,Apartment,2016-05-06 20:50:41,586.34,7.06,83,,,,True,,,no
Rosiori de Vede,Apartment,2017-11-28 15:17:13,954.55,10.15,94,True,True,,,,no,no
Oradea,Studio,2014-01-31 05:22:48,422.9,,,False,False,False,True,,no,yes
Medgidia,Apartment,2016-02-02 03:56:25,521.7,3.41,153,,True,,,,,
Dabuleni,Studio,2017-02-13 03:43:04,473.86,15.29,31,False,False,,,,yes,
Mogosoaia,Shared Room,2015-05-15 20:52:56,215.55,,,,,True,True,,no,
Rasnov,Other,2017-07-25 20:48:45,185.8,1.96,95,False,,True,,yes,no,
Campia Turzii,Other,2017-09-24 17:18:07,194.89,0.29,670,,,False,,,yes,
Modelu,Luxury Apartment,2015-10-28 15:03:57,2951.0,140.52,21,False,,True,,,,yes
Mogosoaia,Luxury Apartment,2017-08-13 11:37:38,2520.67,17.26,146,False,False,,,,yes,
Calarasi,Luxury Apartment,2017-06-24 05:03:30,1270.78,,,True,,False,True,no,yes,
Toplita,Other,2015-12-21 07:44:14,152.17,1.27,120,,,,,,,yes
Prejmer,Private Room,2014-11-02 17:16:17,344.82,,,,,,True,,,
Afumati,Apartment,2017-10-11 12:35:37,874.51,8.33,105,False,False,True,False,,yes,
Mogosoaia,Apartment,2016-03-21 10:52:40,522.9,,,False,False,,True,yes,,yes
Harlau,Luxury Apartment,2016-11-23 14:19:02,1972.91,30.83,64,,False,False,,,yes,no
Fetesti-Gara,Apartment,2015-02-23 15:37:22,987.54,8.9,111,False,False,,False,,yes,
Titu,Luxury Apartment,2016-10-28 22:41:09,2657.9,,,True,True,,False,,yes,
Targu Frumos,Apartment,2015-10-11 19:46:04,998.32,20.8,48,,,True,False,,,
Medgidia,Apartment,2016-05-08 19:59:46,995.28,,,True,,False,True,yes,no,
Titu,Luxury Apartment,2013-02-11 02:20:53,1117.7,23.29,48,,,True,True,,,
Targu Frumos,Luxury Apartment,2014-05-13 01:45:59,3133.41,,,,,False,,,,
Rasnov,Apartment,2015-01-11 22:30:05,648.18,6.75,96,True,True,,False,,,
Dabuleni,Luxury Apartment,2013-01-07 14:53:54,1839.89,22.71,81,,,True,False,no,yes,no
Strehaia,Luxury Apartment,2015-08-28 21:02:11,4864.98,30.99,157,False,True,,,,no,
Rasnov,Apartment,2016-10-03 19:03:24,840.99,,,False,,True,,,no,
Calarasi,Apartment,2013-01-16 19:47:29,712.36,,,False,False,,,,yes,
Harlau,Luxury Apartment,2014-12-03 19:25:32,2162.38,,,,,,,no,yes,
Barlad,Private Room,2013-12-26 10:26:50,396.29,,,False,True,False,False,,,yes
Prejmer,Other,2016-09-19 17:17:41,182.53,2.23,82,False,,False,True,,,no
Targu Frumos,Luxury Apartment,2017-11-08 23:30:47,4821.3,,,True,True,False,True,,no,
Barlad,Apartment,2016-08-07 13:25:38,688.74,4.42,156,,False,,,no,no,no
Rosiori de Vede,Luxury Apartment,2016-06-12 19:39:06,1922.33,18.48,104,,False,True,,yes,yes,no
Titu,Shared Room,2016-09-08 10:19:25,270.76,,,True,,,True,,no,
Afumati,Shared Room,2013-06-13 20:23:29,261.55,,,,False,False,,yes,,
Toplita,Apartment,2015-10-29 00:42:23,927.37,,,,True,False,False,no,no,
Calan,Luxury Apartment,2014-08-27 13:00:53,2543.31,,,True,,,False,no,no,
Iernut,Luxury Apartment,2014-06-19 14:42:25,4233.81,65.14,65,True,True,,False,,,
Toplita,Private Room,2016-02-25 06:33:03,325.1,,,False,,False,False,,,
Barlad,Luxury Apartment,2016-02-24 10:08:29,5070.35,55.11,92,False,True,,,,no,
Dabuleni,Luxury Apartment,2015-07-13 14:28:39,3534.14,,,,,,False,,,
Lupeni,Studio,2013-03-31 09:37:51,445.33,,,True,False,,True,,no,
Titu,Luxury Apartment,2016-12-19 05:22:45,3976.68,,,True,,False,,,,
Brad,Luxury Apartment,2017-10-24 05:31:11,3844.51,,,False,,True,,yes,,
Pancota,Shared Room,2013-10-12 06:14:09,210.14,,,True,False,False,False,yes,,yes
Sovata,Apartment,2014-05-10 11:58:51,735.29,6.45,114,False,,,True,,,
Toplita,Luxury Apartment,2013-11-23 00:43:59,4596.17,,,,,True,,,no,yes
Targu Frumos,Luxury Apartment,2015-12-22 22:01:02,1915.89,38.32,50,True,False,False,False,,yes,
Barlad,Other,2014-11-01 07:19:33,110.75,1.26,88,,,,False,,no,
Mogosoaia,Other,2013-09-02 06:35:06,175.82,,,,,True,False,yes,no,
Rasnov,Luxury Apartment,2015-10-04 22:48:55,4722.22,,,False,,True,,,,no
Harlau,Apartment,2013-09-19 10:55:23,946.6,8.38,113,True,,True,True,yes,no,no
Lupeni,Luxury Apartment,2016-04-14 06:09:14,1524.17,,,True,,,True,no,,no
Afumati,Luxury Apartment,2013-12-04 06:25:16,1434.19,,,False,,,,,yes,
Toplita,Luxury Apartment,2016-03-06 10:00:56,4810.99,145.79,33,,,True,,,yes,
Pancota,Luxury Apartment,2013-12-30 00:19:15,2173.63,28.6,76,,False,True,True,,,
Calan,Shared Room,2015-10-25 17:24:11,251.2,,,,,,False,,,
Iernut,Other,2017-04-23 05:19:33,158.45,3.52,45,,True,True,,,no,
Brad,Other,2017-04-07 19:33:50,100.36,1.15,87,True,True,True,,,,
Lupeni,Luxury Apartment,2017-03-23 17:39:28,3292.56,,,False,,True,True,no,yes,no
Brad,Private Room,2016-10-13 07:01:56,389.89,,,,,True,False,,no,
Medgidia,Luxury Apartment,2016-12-08 05:45:19,1419.34,,,,,,,,yes,
Iernut,Other,2013-10-10 14:39:02,107.71,2.63,41,True,True,True,False,,no,
Targu Frumos,Apartment,2013-04-05 04:31:09,583.33,3.12,187,False,,,,no,no,
Rosiori de Vede,Luxury Apartment,2014-08-03 10:47:47,4196.67,322.82,13,,,,,,yes,
Medgidia,Other,2015-01-20 02:48:19,163.73,,,True,,True,,,,
Pancota,Apartment,2014-08-14 17:36:26,893.76,,,,False,,True,,yes,
Strehaia,Luxury Apartment,2015-11-26 04:52:06,4762.46,55.38,86,,,False,True,,yes,yes
Afumati,Shared Room,2016-06-26 22:57:51,266.57,,,,False,False,False,,,
Afumati,Studio,2017-06-16 03:22:17,420.6,,,,,False,,,,
Medgidia,Apartment,2016-11-23 11:51:41,678.73,,,,True,False,True,,no,
Boldesti-Scaeni,Studio,2014-04-06 19:35:22,467.13,,,,True,False,,,yes,yes
Fetesti-Gara,Private Room,2016-07-17 14:05:48,325.6,,,,,,False,,yes,
Iernut,Luxury Apartment,2016-06-12 20:29:08,4736.79,,,True,True,True,True,,yes,
Strehaia,Apartment,2015-04-15 08:13:41,895.2,7.92,113,,False,,False,,no,
Focsani,Apartment,2015-11-21 09:33:56,758.75,6.77,112,True,,False,,yes,no,
Fetesti-Gara,Private Room,2014-11-11 09:22:36,382.73,,,True,True,False,,,,
Strehaia,Studio,2016-09-10 12:12:55,493.8,,,False,,False,True,,no,
Calafat,Luxury Apartment,2014-01-08 09:26:25,1094.6,22.34,49,,False,,False,yes,yes,yes
Lupeni,Apartment,2013-09-19 10:52:36,964.89,,,True,,True,,no,no,yes
Prejmer,Luxury Apartment,2015-10-24 13:32:32,3995.77,,,False,,True,,,no,
Iernut,Apartment,2014-09-10 04:29:16,905.77,,,,,False,False,,yes,no
Calan,Luxury Apartment,2017-12-20 16:47:43,2991.85,,,,,,,,,
Rasnov,Luxury Apartment,2016-07-06 19:11:45,3982.93,,,,False,True,False,,,
Lupeni,Luxury Apartment,2014-04-01 16:05:30,1471.11,,,,True,False,True,yes,,yes
Strehaia,Luxury Apartment,2014-07-26 07:41:39,4089.91,41.73,98,,,False,False,,no,
Toplita,Apartment,2014-05-15 01:50:18,612.98,26.65,23,False,False,False,True,,,
Comanesti,Luxury Apartment,2017-01-03 10:03:12,2212.27,19.58,113,,True,False,,no,,no
Harlau,Private Room,2017-07-28 03:57:51,344.94,,,,False,True,,,,no
Focsani,Luxury Apartment,2015-01-21 07:16:09,3997.29,51.91,77,False,,,True,,,
Iernut,Private Room,2017-06-09 12:12:14,339.78,,,True,False,True,False,,,yes
Comanesti,Other,2017-06-13 08:08:40,156.81,1.84,85,True,True,True,False,,,yes
Medgidia,Private Room,2016-04-20 21:10:09,300.46,,,True,False,,False,no,no,
Oradea,Apartment,2014-07-07 03:35:53,536.29,12.47,43,True,,,True,,,
Brad,Apartment,2014-02-12 03:32:41,990.32,8.05,123,True,False,False,False,,,no
Medgidia,Luxury Apartment,2014-07-10 09:39:10,1175.57,34.58,34,,False,False,False,,no,
Prejmer,Private Room,2013-02-21 08:24:41,340.33,,,,False,,False,yes,,
Medgidia,Luxury Apartment,2014-09-19 18:33:56,3875.3,,,True,,,,,no,
Harlau,Luxury Apartment,2014-01-31 10:08:46,4306.3,21.97,196,,,True,,,no,
Medgidia,Apartment,2014-07-12 04:32:09,919.69,7.07,130,True,,,True,,,
Strehaia,Studio,2013-07-28 06:10:44,432.84,,,False,False,,True,,,
Boldesti-Scaeni,Luxury Apartment,2014-02-02 14:09:14,3090.33,441.48,7,True,,True,True,,no,no
Brad,Apartment,2016-12-09 06:14:30,829.41,,,True,False,,,no,yes,
Fetesti-Gara,Private Room,2014-05-27 22:48:22,316.88,,,,True,True,,,,
Calan,Apartment,2013-01-01 15:43:36,804.97,7.32,110,,,False,,yes,,
Afumati,Luxury Apartment,2015-01-31 05:02:52,2539.2,17.51,145,,False,True,False,,no,
Comanesti,Luxury Apartment,2016-07-16 07:43:44,2033.42,15.06,135,,True,False,True,,yes,
Focsani,Studio,2016-10-18 10:51:08,431.82,,,True,,,,,yes,no
Focsani,Studio,2014-11-06 06:21:22,490.97,,,False,False,False,,,yes,no
Targu Frumos,Luxury Apartment,2013-02-11 10:38:31,4052.3,,,True,False,True,False,,no,
Afumati,Apartment,2016-11-06 18:25:14,855.25,,,False,,True,False,,,
Fetesti-Gara,Apartment,2016-08-05 07:51:18,831.31,7.17,116,False,True,False,,,yes,
Boldesti-Scaeni,Apartment,2016-06-06 02:06:46,769.11,40.48,19,True,True,False,False,no,no,
Rosiori de Vede,Private Room,2014-01-01 10:14:31,358.92,,,,True,True,,,yes,
Calarasi,Apartment,2015-01-24 13:59:06,594.76,,,False,False,,,,no,
Rasnov,Apartment,2016-01-03 10:34:00,886.34,,,,False,False,,,,
Calan,Luxury Apartment,2015-12-20 02:34:45,2852.1,475.35,6,False,True,True,True,,yes,
Pancota,Apartment,2014-04-18 14:56:26,710.61,8.36,85,False,,True,True,,,
Afumati,Luxury Apartment,2016-11-30 00:28:04,2547.25,13.84,184,True,False,,,,,
Rasnov,Studio,2017-06-16 13:25:17,435.67,,,True,,False,,,yes,yes
Focsani,Studio,2013-09-17 21:54:33,411.86,41.19,10,,,True,,,no,
Mogosoaia,Other,2013-07-28 17:54:40,105.97,,,False,True,True,False,no,yes,
Medgidia,Private Room,2017-09-02 03:10:45,305.38,,,False,False,,,,yes,yes
Dabuleni,Luxury Apartment,2014-03-05 00:36:10,4602.99,,,False,True,True,False,,,
Campia Turzii,Luxury Apartment,2013-03-11 18:38:11,1028.15,,,,False,,False,,no,yes
Comanesti,Apartment,2014-04-21 09:04:12,720.29,,,True,,False,,,no,
Oradea,Apartment,2014-02-08 12:29:19,707.95,,,,False,False,True,yes,no,
Prejmer,Luxury Apartment,2016-05-19 13:29:16,3207.59,16.53,194,,,False,True,,no,
Titu,Apartment,2014-02-08 12:29:19,986.81,10.39,95,True,False,True,False,,no,
Fetesti-Gara,Luxury Apartment,2017-11-28 15:17:13,2485.89,69.05,36,True,True,,False,,,
Sovata,Luxury Apartment,2015-05-26 11:54:16,1912.28,,,False,False,True,,,,
Oradea,Apartment,2016-10-15 23:11:12,529.0,,,,,,False,,no,
Modelu,Luxury Apartment,2016-03-24 08:28:31,4180.24,174.18,24,,False,True,True,no,no,
Prejmer,Apartment,2017-09-15 17:08:45,789.96,,,,,,,no,,
Titu,Luxury Apartment,2014-06-29 12:14:17,1610.86,,,,,False,False,,yes,
Calan,Other,2013-01-10 15:43:40,116.81,,,True,,False,True,no,,
Sovata,Apartment,2014-03-16 20:54:46,506.24,,,False,,,,,yes,yes
Titu,Luxury Apartment,2013-12-10 04:54:24,4703.59,41.26,114,True,False,False,,,no,
Calan,Studio,2015-04-21 18:51:30,487.53,,,,True,True,,,,yes
Dabuleni,Apartment,2016-02-16 12:12:05,796.14,,,,,,,,,yes
Strehaia,Apartment,2013-12-08 07:56:08,867.81,,,,True,,,,no,
Lupeni,Studio,2016-02-19 22:03:00,416.45,,,,,True,False,yes,no,
Fetesti-Gara,Private Room,2017-08-13 11:45:42,304.27,,,True,,True,,no,yes,
Rasnov,Apartment,2013-04-04 15:19:24,854.19,26.69,32,True,,True,False,yes,yes,no
Mogosoaia,Apartment,2014-03-29 12:52:21,557.9,13.95,40,True,,True,,yes,,
Modelu,Shared Room,2015-02-18 03:42:03,239.41,,,,,True,True,,,
Toplita,Luxury Apartment,2015-02-21 14:16:51,1880.74,,,,False,,True,,no,no
Sovata,Apartment,2016-10-17 18:27:37,605.17,7.29,83,True,,False,,,,
Iernut,Luxury Apartment,2014-04-21 09:04:12,2598.67,,,False,True,True,False,no,no,no
Harlau,Shared Room,2017-02-28 14:42:54,214.63,,,False,False,True,,no,no,
Afumati,Apartment,2016-04-20 20:50:56,745.59,,,,True,True,,,yes,
Medgidia,Luxury Apartment,2014-09-20 12:58:02,2847.9,,,True,True,,True,no,yes,
Rosiori de Vede,Private Room,2013-07-19 09:28:08,398.66,,,,,,True,,,
Dabuleni,Shared Room,2013-09-12 01:54:40,218.87,,,False,False,True,False,,yes,
Focsani,Apartment,2015-01-01 04:05:20,636.91,7.0,91,,False,False,,,,no
Campia Turzii,Private Room,2013-08-11 20:25:20,335.82,,,False,,,True,,no,
Modelu,Studio,2017-06-13 19:01:25,408.45,,,False,,False,,,,
Brad,Apartment,2014-10-23 10:56:27,641.7,27.9,23,True,,True,True,,,
Dabuleni,Other,2016-04-02 22:52:33,109.6,0.02,7290,False,True,False,,,yes,
Targu Frumos,Shared Room,2014-11-14 17:50:22,258.94,,,,,True,,,no,
Mogosoaia,Other,2014-10-18 05:18:09,146.76,,,True,False,,True,,yes,yes
Brad,Private Room,2013-03-17 08:32:40,387.8,,,False,True,True,,,yes,
Afumati,Luxury Apartment,2017-11-08 17:10:04,1541.85,,,False,,,,yes,,
Barlad,Luxury Apartment,2013-02-22 12:56:33,4335.63,,,False,False,,,,,
Calarasi,Apartment,2016-08-15 18:38:11,937.1,,,True,,True,,,yes,
Fetesti-Gara,Shared Room,2017-05-14 18:13:21,207.73,,,False,,True,True,,,no
Pancota,Luxury Apartment,2013-01-05 12:38:21,2323.91,116.2,20,True,False,False,False,,,
Lupeni,Shared Room,2014-12-04 22:30:22,266.81,,,,False,False,False,,,
Strehaia,Shared Room,2016-03-05 21:40:34,278.76,,,False,,,,,yes,
Boldesti-Scaeni,Luxury Apartment,2014-01-28 09:49:07,3592.18,32.36,111,True,,False,True,,,
Harlau,Apartment,2013-10-18 16:41:15,971.61,,,False,True,True,,,yes,yes
Barlad,Other,2014-12-28 22:17:22,162.2,2.0,81,,,,,,,
Harlau,Studio,2015-07-28 07:08:22,427.82,,,,False,True,False,,,
Modelu,Other,2014-05-26 19:55:23,107.87,0.93,116,,False,False,False,no,,yes
Titu,Apartment,2013-08-08 03:01:08,897.55,24.93,36,True,True,False,,,,
Lupeni,Luxury Apartment,2017-04-19 09:31:55,1771.46,,,False,True,,,,no,
Calafat,Luxury Apartment,2016-10-26 20:46:11,1161.61,5.87,198,True,True,,,,no,
Iernut,Luxury Apartment,2017-08-16 05:14:34,1469.64,,,False,,,,yes,yes,
Medgidia,Luxury Apartment,2015-04-13 15:04:00,1503.82,12.64,119,,,,False,,no,
Calan,Apartment,2017-08-30 19:01:27,579.78,,,True,True,,,,,
Boldesti-Scaeni,Shared Room,2017-02-15 16:27:04,263.72,,,,,,False,,yes,no
Focsani,Studio,2014-07-11 19:25:19,496.86,,,True,,,False,,yes,
Calan,Luxury Apartment,2013-10-06 13:18:47,1961.23,98.06,20,True,False,False,False,,yes,no
Calarasi,Luxury Apartment,2017-01-24 06:28:27,1733.51,,,True,,True,True,yes,,
Modelu,Luxury Apartment,2016-12-12 10:11:03,2143.79,29.77,72,,,True,True,,no,
Fetesti-Gara,Apartment,2013-12-04 02:17:36,749.12,5.9,127,True,,False,,,,
Campia Turzii,Luxury Apartment,2014-07-16 01:47:57,2963.8,15.28,194,False,,True,True,,,
Targu Frumos,Luxury Apartment,2014-03-22 18:20:00,3581.57,,,,True,False,,,no,
Focsani,Studio,2015-09-29 18:40:05,418.99,,,,False,False,False,no,no,
Calafat,Apartment,2017-06-12 22:18:22,559.71,,,True,,,False,yes,no,yes
Afumati,Shared Room,2016-07-14 06:56:18,204.68,,,False,False,False,False,yes,,
Brad,Apartment,2017-08-15 08:10:18,854.96,6.38,134,False,True,,True,no,yes,
Afumati,Private Room,2015-04-16 08:06:49,382.73,,,,False,,False,,no,
Strehaia,Luxury Apartment,2015-03-02 15:42:25,1912.91,63.76,30,False,False,True,,,yes,
Fetesti-Gara,Apartment,2015-09-25 11:50:06,790.2,,,True,,,True,yes,yes,
Comanesti,Apartment,2015-10-22 05:52:20,626.83,41.79,15,,,True,False,,yes,
Sovata,Luxury Apartment,2016-10-15 14:01:44,3468.11,,,,,False,,,yes,
Harlau,Apartment,2017-04-12 19:15:08,941.8,15.96,59,False,False,True,True,yes,,
Oradea,Other,2014-02-27 09:43:46,102.19,2.17,47,,True,True,True,yes,no,yes
Titu,Luxury Apartment,2016-11-12 17:56:08,4518.63,,,,False,False,,,,
Brad,Luxury Apartment,2014-05-30 00:16:52,1616.8,11.15,145,,True,True,,,no,yes
Modelu,Private Room,2013-11-05 22:50:52,390.17,,,True,True,True,,,yes,yes
Sovata,Luxury Apartment,2013-12-27 02:09:14,2423.18,,,,,False,,no,yes,
Targu Frumos,Apartment,2017-08-22 01:11:17,590.58,10.74,55,False,,,True,no,yes,
Targu Frumos,Apartment,2015-02-28 01:02:50,631.9,,,,,True,,no,,no
Strehaia,Apartment,2017-07-08 14:35:24,954.0,10.15,94,True,,,False,,yes,
Comanesti,Apartment,2017-11-22 13:55:08,698.55,8.62,81,False,,False,True,yes,,
Calarasi,Apartment,2017-11-15 19:26:13,896.6,,,True,False,True,,,yes,
Focsani,Apartment,2016-03-18 05:11:49,827.12,,,,True,True,,,no,no
Comanesti,Apartment,2017-11-01 17:34:12,959.29,,,,False,False,True,,no,yes
Lupeni,Luxury Apartment,2015-09-20 22:47:31,4134.52,39.76,104,False,True,True,,,,
Rosiori de Vede,Other,2014-10-14 03:21:43,186.7,0.77,242,False,,False,,no,,yes
Toplita,Luxury Apartment,2013-04-17 00:59:58,4160.45,,,True,False,,,,,
Mogosoaia,Apartment,2013-05-31 04:46:25,950.86,11.6,82,False,,False,,,no,
Focsani,Other,2016-11-03 08:11:23,162.38,1.8,90,,,,,,yes,
Afumati,Apartment,2016-09-03 15:36:06,890.38,8.99,99,True,False,False,False,,,yes
Medgidia,Studio,2017-07-28 03:24:39,423.85,,,,,True,False,,no,
Iernut,Luxury Apartment,2015-02-13 22:43:56,2021.99,,,False,,False,False,,,no
Medgidia,Luxury Apartment,2017-06-22 13:17:37,3084.72,,,True,,False,False,yes,yes,
Prejmer,Apartment,2017-10-01 23:37:55,594.37,,,False,,False,,,no,
Comanesti,Apartment,2016-01-20 18:50:26,847.58,,,True,,True,False,yes,,
Iernut,Other,2017-01-27 08:44:06,141.97,1.97,72,,True,False,True,,yes,
Calarasi,Luxury Apartment,2016-09-18 10:59:23,4565.15,,,False,,,,,,
Medgidia,Apartment,2015-12-16 18:14:58,573.6,,,,False,False,False,,,
Harlau,Apartment,2013-03-11 09:21:21,577.61,5.3,109,False,,True,,no,yes,no
Dabuleni,Luxury Apartment,2016-02-09 09:20:32,3352.9,,,,,True,,,,
Calan,Luxury Apartment,2017-11-20 18:30:23,3269.42,,,False,False,,True,yes,yes,
Calarasi,Luxury Apartment,2017-11-03 08:49:17,4705.64,204.59,23,True,,True,False,,no,no
Mogosoaia,Luxury Apartment,2017-11-21 00:48:00,4856.15,28.73,169,,False,,False,no,no,
Rosiori de Vede,Private Room,2013-05-18 07:39:41,352.1,,,True,False,False,True,,no,
Afumati,Luxury Apartment,2014-06-01 17:07:21,4597.77,26.27,175,,,,True,,yes,
Sovata,Luxury Apartment,2014-01-01 15:02:53,1091.28,,,False,False,,,,yes,
Iernut,Apartment,2017-07-09 11:20:34,518.34,,,False,,False,,,,
Oradea,Shared Room,2014-05-05 01:08:10,292.36,,,,False,False,False,,,
Titu,Apartment,2016-01-26 16:19:04,706.2,8.94,79,True,True,False,True,,yes,
Pancota,Other,2013-06-25 21:28:52,135.72,2.09,65,True,False,,True,,,
Afumati,Apartment,2016-01-08 08:35:37,862.32,8.8,98,True,True,True,,,,
Afumati,Luxury Apartment,2013-12-05 17:45:04,3623.37,,,False,True,,False,,no,
Rasnov,Luxury Apartment,2017-04-03 04:29:51,3049.39,,,,,True,False,yes,no,yes
Toplita,Luxury Apartment,2017-06-07 15:51:26,3981.69,,,False,True,False,,,yes,no
Afumati,Apartment,2017-02-20 14:27:12,870.27,9.46,92,True,True,False,True,,yes,
Calafat,Other,2017-11-24 10:25:48,185.23,2.1,88,,True,False,False,,no,
Iernut,Luxury Apartment,2016-08-21 13:12:33,4442.37,46.76,95,,,,True,,yes,no
Targu Frumos,Private Room,2013-06-22 09:42:24,307.77,,,,False,False,False,yes,,
Boldesti-Scaeni,Luxury Apartment,2016-10-07 10:18:56,3590.11,,,,True,,False,,no,no
Fetesti-Gara,Apartment,2015-10-18 04:44:22,627.98,6.9,91,,,True,,no,yes,
Calafat,Shared Room,2014-12-30 20:27:09,263.38,,,True,,True,False,,yes,yes
Boldesti-Scaeni,Apartment,2014-05-04 19:27:41,797.98,,,True,,True,,,,no
Fetesti-Gara,Apartment,2014-06-06 07:47:46,562.12,,,True,True,,False,,no,no
Campia Turzii,Private Room,2016-09-15 15:04:16,349.7,,,,,True,False,,,
Mogosoaia,Luxury Apartment,2016-03-02 19:51:07,3437.71,24.73,139,,,False,,,yes,yes
Toplita,Apartment,2015-07-02 06:15:36,789.35,,,,,,,,no,yes
Medgidia,Apartment,2014-01-23 22:33:28,583.33,,,True,False,False,False,yes,,
Iernut,Luxury Apartment,2014-03-31 19:57:11,3170.87,,,True,,True,False,,no,no
Dabuleni,Apartment,2017-03-22 04:27:26,546.29,68.29,8,True,False,True,True,,,
Rasnov,Private Room,2017-05-16 18:08:02,320.53,,,False,True,True,,,no,
Barlad,Apartment,2015-02-28 20:22:55,811.27,7.18,113,,,True,False,,yes,
Modelu,Luxury Apartment,2014-02-08 11:06:27,1121.35,,,True,True,True,True,,no,
Calafat,Studio,2016-05-26 17:59:34,408.14,,,,False,True,,,no,
Harlau,Luxury Apartment,2013-01-15 19:40:53,1984.89,41.35,48,,True,False,True,no,,
Fetesti-Gara,Shared Room,2013-11-17 05:33:07,279.12,,,,True,True,,yes,,
Sovata,Shared Room,2015-08-17 07:45:22,225.43,45.09,5,,True,True,,,,
Campia Turzii,Shared Room,2015-08-06 09:43:42,279.82,,,True,False,,,no,no,no
Fetesti-Gara,Luxury Apartment,2016-01-08 08:35:37,2045.88,14.31,143,,True,,False,,no,
Medgidia,Other,2015-07-28 06:54:58,148.95,,,,True,,,no,,
Strehaia,Shared Room,2016-08-11 14:15:17,214.63,,,False,,,,,yes,
